ID,Dag,Maand,Jaar,Tijd,Plaats,Buurt,Straat,Poging,Opgelost
2011060710-1,25,2,2011,12,VLAARDINGEN,2-STADHOUDERSBUURT,DE LOPER,N,N
2011060803-1,25,2,2011,14,ROTTERDAM,1-KRALINGEN WEST,FRITS RUYSSTRAAT,N,N
2011060940-1,25,2,2011,15,ROTTERDAM,2-TUSSENDIJKE,GIJSINGLAAN,N,N
2011061926-1,25,2,2011,23,ROTTERDAM,8-Aug,JAN WILSPAD,N,J
2011168042-1,25,2,2011,21,ROTTERDAM,5-KATENDRECHT,MAASHAVEN O.Z.,N,J
2011061876-1,26,2,2011,2,ROTTERDAM,4-LOMBARDIJEN,KOOIWALWEG,N,J
2011062575-1,27,2,2011,13,SCHIEDAM,6-NIEUWLAND-WEST,BURG VAN HAARENLAAN,J,N
2011063826-1,28,2,2011,15,ROTTERDAM,2-COOL,COOLSINGEL,N,N
2011065216-1,28,2,2011,19,ROTTERDAM,4-RUBROEK,GERDESIAWEG,N,N
2011066924-1,28,2,2011,20,BARENDRECHT,1-NOORD,BRESLAU,N,N
2011064810-1,1,3,2011,6,ROTTERDAM,4-OUD CHARLOIS,VLASKADE,N,N
2011065093-1,1,3,2011,16,ROTTERDAM,9-DIJKZIGT,MUSEUMPARK,N,J
2011065204-1,1,3,2011,1,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,J,N
2011065285-1,1,3,2011,21,ROTTERDAM,6-ZUIDPLEIN,METROPLEIN,N,J
2011065366-1,1,3,2011,23,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,J,J
2011065500-1,1,3,2011,22,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,J,J
2011066838-1,1,3,2011,22,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,N,J
2011066988-1,1,3,2011,22,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,N,J
2011067393-1,1,3,2011,24,ROTTERDAM,2-COOL,BINNENWEGPLEIN,N,N
2011135789-1,1,3,2011,24,ROTTERDAM,1-BERGPOLDER,BERGWEG,N,N
2011066657-1,2,3,2011,23,ROTTERDAM,9-HOOGVLIET ZUID,DORPSSTRAAT,N,N
2011066897-1,2,3,2011,20,BERKEL EN RODENRIJS,3-CENTRUM,KERKSTRAAT,N,N
2011067681-1,3,3,2011,16,ROTTERDAM,7-OOSTERFLANK,POOLSTERPLEIN,N,N
2011067695-1,3,3,2011,19,ROTTERDAM,0-VREEWIJK,STREVELSWEG,N,N
2011067831-1,3,3,2011,21,ROTTERDAM,2-KRALINGEN OOST,VOORSCHOTERLAAN,N,N
2011067909-1,3,3,2011,22,SPIJKENISSE,0-DREVEN,RAMMENASDREEF,N,N
2011068895-1,3,3,2011,23,ROTTERDAM,1-TARWEWIJK,DORDTSELAAN,N,N
2011069709-1,3,3,2011,18,ROTTERDAM,6-AFRIKAANDERWIJK,HILLEDWARSSTRAAT,N,J
2011070292-1,3,3,2011,17,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2011068338-1,4,3,2011,2,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,SIBELIUSWEG,N,N
2011068520-1,4,3,2011,12,ROTTERDAM,3-OMMOORD,KELLOGGPLAATS,N,N
2011068791-1,4,3,2011,17,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,HOF VAN SPALAND,N,N
2011069005-1,4,3,2011,19,VLAARDINGEN,1-CENTRUM,LIESVELD,N,J
2011069601-1,4,3,2011,23,ROTTERDAM,2-KRALINGEN OOST,OUDEDIJK,N,N
2011070796-1,4,3,2011,16,ROTTERDAM,1-KRALINGEN WEST,OOSTPLEIN,N,J
2011072944-1,4,3,2011,16,ROTTERDAM,0-DELFSHAVEN,KORTE SCHOONDERLOOSTRAAT,N,N
2011069177-1,5,3,2011,24,CAPELLE AAN DEN IJSSEL,3-ZEEHELDENBUURT,NIJVERHEIDSTRAAT,N,J
2011069574-1,5,3,2011,13,ROTTERDAM,3-SPANGEN,MATHENESSERDIJK,N,J
2011069919-1,5,3,2011,21,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,BERLIOZSTRAAT,N,N
2011070323-1,5,3,2011,22,ROTTERDAM,4-NIEUWE WESTEN,GERRIT VAN DE LINDESTRAAT,J,N
2011073725-1,5,3,2011,21,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,BERLIOZSTRAAT,J,N
2011070458-1,6,3,2011,16,ROTTERDAM,2-HOOGVLIET NOORD,HOOGVLIETSEKERKWEG,N,J
2011070917-1,6,3,2011,15,ROTTERDAM,1-TARWEWIJK,DORDTSELAAN,N,N
2011071239-1,6,3,2011,2,ROTTERDAM,5-AGNIESEBUURT,NOORDSINGEL,N,N
2011072907-1,6,3,2011,20,VLAARDINGEN,1-WESTWIJK,KAMERLINGH ONNESSTRAAT,N,N
2011070690-1,7,3,2011,1,ROTTERDAM,1-OUDE WESTEN,NIEUWE BINNENWEG,N,J
2011070971-1,7,3,2011,5,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,N
2011071569-1,7,3,2011,14,ROTTERDAM,4-LOMBARDIJEN,PASCALWEG,N,J
2011071621-1,7,3,2011,17,BARENDRECHT,0-ZEEHELDENBUURT,BOERHAAVELAAN,J,J
2011071624-1,7,3,2011,14,ROTTERDAM,2-BLIJDORP,BALJUWSTRAAT,N,J
2011071704-1,7,3,2011,16,BARENDRECHT,0-ZEEHELDENBUURT,BOERHAAVELAAN,J,N
2011071734-1,7,3,2011,17,ROTTERDAM,7-FEIJENOORD,STEVEN HOOGENDIJKSTRAAT,N,N
2011071758-1,7,3,2011,19,ROTTERDAM,9-SCHIEMOND,SCHIEHAVENWEG,N,J
2011071858-1,7,3,2011,19,ROTTERDAM,4-'S GRAVENLAND,HUUB VAN DEN BRULESTRAAT,N,N
2011071861-1,7,3,2011,22,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,J
2011075096-1,7,3,2011,17,ROTTERDAM,3-OMMOORD,HESSEPLAATS,N,N
2011072686-1,8,3,2011,15,ROTTERDAM,2-COOL,BINNENWEGPLEIN,N,J
2011072916-1,8,3,2011,18,ROTTERDAM,0-DELFSHAVEN,WESTZEEDIJK,N,J
2011073414-1,9,3,2011,24,ROTTERDAM,6-AFRIKAANDERWIJK,HILLEDIJK,N,N
2011073591-1,9,3,2011,11,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,J,N
2011074495-1,10,3,2011,8,SCHIEDAM,6-NIEUWLAND-WEST,DR. KUYPERLAAN,N,N
2011075481-1,10,3,2011,21,ROTTERDAM,9-DIJKZIGT,BURG S'JACOBPLEIN,N,J
2011076460-1,11,3,2011,16,CAPELLE AAN DEN IJSSEL,5-CAPELLE CENTRUM,KERKLAAN,N,N
2011078290-1,11,3,2011,21,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,J
2011080045-1,11,3,2011,14,ROTTERDAM,6-AFRIKAANDERWIJK,HILLELAAN,N,J
2011087489-1,11,3,2011,2,SPIJKENISSE,0-STERRENKWARTIER-HOOG,URANUSSTRAAT,N,N
2011087772-1,11,3,2011,14,ROTTERDAM,6-PROVENIERSWIJK,MOLENWATERWEG,N,J
2011259594-1,11,3,2011,22,SPIJKENISSE,8-VOGELENZANG-NOORD,KLAVECIMBELPAD,N,N
2011076764-1,12,3,2011,24,ROTTERDAM,1-OUDE WESTEN,KRUISPLEIN,N,J
2011077216-1,12,3,2011,3,ROTTERDAM,1-OUDE WESTEN,WEST-KRUISKADE,N,N
2011077350-1,12,3,2011,12,ROTTERDAM,4-'S GRAVENLAND,ABRAM V RIJCKEVORSELPLN,N,J
2011077381-1,12,3,2011,14,ROTTERDAM,9-GROOT IJSSELMONDE,KEIZERSWAARD,N,N
2011089381-1,12,3,2011,7,ROTTERDAM,1-PERNIS,VAN BYEMONTSINGEL,N,N
2011077782-1,13,3,2011,1,ROTTERDAM,2-COOL,LIJNBAAN,N,N
2011078086-1,13,3,2011,24,ROTTERDAM,3-OMMOORD,BALSEMKRUID,N,N
2011078267-1,13,3,2011,5,VLAARDINGEN,1-BABBERSPOLDER 1,VAN HOGENDORPLAAN,J,N
2011078469-1,13,3,2011,18,ROTTERDAM,0-VREEWIJK,VALKENIERSWEIDE,N,N
2011084387-1,13,3,2011,16,ROTTERDAM,2-HOOGVLIET NOORD,NIEUWE WETERING,N,N
2011079653-1,14,3,2011,18,CAPELLE AAN DEN IJSSEL,0-INDUSTRIEGEBIED WEST,CAPELSEWEG,N,J
2011193795-1,14,3,2011,19,ROTTERDAM,9-GROOT IJSSELMONDE,KEIZERSWAARD,N,N
2011079765-1,15,3,2011,1,SCHIEDAM,7-HARGA/GROENOORD,VAN BEETHOVENPLEIN,N,N
2011079779-1,15,3,2011,24,SCHIEDAM,7-HARGA/GROENOORD,VAN BEETHOVENLAAN,N,N
2011079797-1,15,3,2011,2,ROTTERDAM,2-TUSSENDIJKE,MATHENESSERDIJK,J,N
2011080029-1,15,3,2011,9,ROTTERDAM,1-TARWEWIJK,RIJSOORDSTRAAT,N,N
2011080776-1,15,3,2011,7,ROTTERDAM,1-TARWEWIJK,MILLINXSTRAAT,N,N
2011080852-1,15,3,2011,19,ROTTERDAM,1-BOSPOLDER,SPANJAARDSTRAAT,N,N
2011081017-1,15,3,2011,21,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,BACHSTRAAT,N,J
2011082160-1,16,3,2011,13,ROTTERDAM,2-TUSSENDIJKE,MATHENESSERDIJK,N,J
2011082252-1,16,3,2011,21,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERLAAN,N,N
2011082274-1,16,3,2011,20,ROTTERDAM,7-PENDRECHT,STAVENISSESTRAAT,N,N
2011082327-1,16,3,2011,19,ROTTERDAM,6-ZEVENKAMP,ZEVENKAMPSE RING,N,D
2011082375-1,16,3,2011,23,SCHIEDAM,2-CENTRUM,DAM,N,N
2011082597-1,16,3,2011,21,ROTTERDAM,3-OMMOORD,GRASKRUID,N,N
2011082740-1,17,3,2011,9,ROTTERDAM,1-KRALINGEN WEST,GERDESIAWEG,J,N
2011083012-1,17,3,2011,12,ROTTERDAM,9-HET LAGE LAND,PRINSENLAAN,N,J
2011083357-1,17,3,2011,18,ROTTERDAM,2-COOL,CHURCHILLPLEIN,N,J
2011083471-1,17,3,2011,20,VLAARDINGEN,1-GOUDKUST,EUROPABOULEVARD,N,J
2011084169-1,17,3,2011,20,ROTTERDAM,1-BLOEMHOF,PARALLELWEG,N,J
2011150432-1,17,3,2011,12,ROTTERDAM,9-GROOT IJSSELMONDE,SPINOZAWEG,N,N
2011084096-1,18,3,2011,13,ROTTERDAM,2-TUSSENDIJKE,BRUIJNSTRAAT,J,J
2011084096-2,18,3,2011,14,ROTTERDAM,2-TUSSENDIJKE,VAN DUYLSTRAAT,N,J
2011084319-1,18,3,2011,12,SCHIEDAM,2-CENTRUM,GEDEMPTE BAANSLOOT,N,N
2011084630-12,18,3,2011,21,ROTTERDAM,7-FEIJENOORD,DAMSTRAAT,N,N
2011084721-1,18,3,2011,22,VLAARDINGEN,1-CENTRUM,KORTE HOOGSTRAAT,N,N
2011085020-1,18,3,2011,19,ROTTERDAM,2-BLIJDORP,BESEMERSTRAAT,N,N
2011085429-1,19,3,2011,20,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERLAAN,N,J
2011085490-1,19,3,2011,21,ROTTERDAM,3-SPANGEN,MARCONIPLEIN,N,N
2011090672-1,19,3,2011,14,ROTTERDAM,1-BLOEMHOF,RANONKELSTRAAT,N,N
2011085762-1,20,3,2011,2,ROTTERDAM,4-NIEUWE WESTEN,BURGEMEESTER MEINESZLAAN,N,J
2011085917-1,20,3,2011,6,ROTTERDAM,2-COOL,COOLSINGEL,N,J
2011085959-1,20,3,2011,5,ROTTERDAM,2-COOL,COOLSINGEL,N,N
2011086118-1,20,3,2011,24,ROTTERDAM,3-C.S. KWARTIER,WEENA,N,N
2011086271-1,20,3,2011,2,ROTTERDAM,6-PROVENIERSWIJK,PROVENIERSSINGEL,N,J
2011087453-1,20,3,2011,22,CAPELLE AAN DEN IJSSEL,0-ERVENBUURT,FILOMEENTJE ERF,N,D
2011087414-1,21,3,2011,18,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,PARKWEG,N,J
2011087463-1,21,3,2011,18,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,J,J
2011087617-1,21,3,2011,19,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,J
2011087891-1,21,3,2011,13,ROTTERDAM,5-OUDE NOORDEN,ZWAANSHALS,N,N
2011092315-1,21,3,2011,15,ROTTERDAM,5-KATENDRECHT,MAASHAVEN N.Z.,N,N
2011087701-1,22,3,2011,1,SCHIEDAM,5-GORZEN-INDUSTRIE,NIEUW-MATHENESSERSTRAAT,N,N
2011088119-1,22,3,2011,3,ROTTERDAM,2-COOL,SCHIEDAMSE VESTHOF,N,J
2011088608-1,22,3,2011,15,ROTTERDAM,7-PENDRECHT,SINT-MAARTENSDIJKSTRAAT,N,N
2011088691-1,22,3,2011,4,ROTTERDAM,2-COOL,SCHIEDAMSE VESTHOF,N,N
2011090028-1,23,3,2011,19,ROTTERDAM,7-FEIJENOORD,ROSE-SPOORSTRAAT,N,N
2011090947-1,23,3,2011,20,MAASSLUIS,3-KAPELPOLDER/WEVERSKADE,HELDRINGSTRAAT,N,J
2011090972-1,24,3,2011,14,VLAARDINGEN,1-CENTRUM,BURGEMEESTER PRUISSINGEL,N,N
2011091180-1,24,3,2011,15,SCHIEDAM,2-CENTRUM,LANGE KERKSTRAAT,N,N
2011091453-1,24,3,2011,21,SPIJKENISSE,3-WOONWAGENTERREIN(GROENO,GADDIJK,N,J
2011093074-1,25,3,2011,21,ROTTERDAM,3-ZUIDWIJK,HIJKERVELD,N,N
2011093087-1,25,3,2011,21,ROTTERDAM,3-ZUIDWIJK,HIJKERVELD,N,J
2011093116-1,25,3,2011,21,ROTTERDAM,3-ZUIDWIJK,HIJKERVELD,J,N
2011093259-1,25,3,2011,21,ROTTERDAM,3-ZUIDWIJK,HIJKERVELD,N,N
2011092680-1,26,3,2011,24,SCHIEDAM,1-OOST,VILLASTRAAT,N,N
2011095811-1,26,3,2011,15,SPIJKENISSE,4-STERRENKWARTIER-ZUID,HEEMRAADLAAN,N,J
2011093868-1,27,3,2011,6,ROTTERDAM,1-TARWEWIJK,MAASHAVEN Z.Z.,N,J
2011094095-1,27,3,2011,19,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,N,J
2011095140-1,28,3,2011,13,CAPELLE AAN DEN IJSSEL,5-CAPELLE CENTRUM,STADSPLEIN,N,J
2011095577-2,28,3,2011,22,ROTTERDAM,2-COOL,OUDE BINNENWEG,N,N
2011095763-1,28,3,2011,23,ROTTERDAM,2-HILLESLUIS,STRIJENSESTRAAT,N,N
2011096374-1,29,3,2011,16,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2011096377-1,29,3,2011,16,ROTTERDAM,4-LOMBARDIJEN,SMEETSLANDSEDIJK,N,N
2011096389-1,29,3,2011,16,ROTTERDAM,4-RUBROEK,VAN ALKEMADEHOF,N,N
2011097271-1,29,3,2011,16,ROTTERDAM,2-BLIJDORP,BENTINCKLAAN,N,N
2011107370-1,29,3,2011,16,BARENDRECHT,2-CENTRUM,MIDDENBAAN,N,N
2011096630-1,30,3,2011,24,SCHIEDAM,1-OOST,SINGEL,N,N
2011099199-1,30,3,2011,10,RIDDERKERK,2-BOMENBUURT/PARKEN,REIJERPARK (RECR),N,N
2011099339-1,1,4,2011,11,ROTTERDAM,1-OUDE WESTEN,COOLSESTRAAT,N,N
2011099642-1,1,4,2011,13,ROTTERDAM,6-ZEVENKAMP,CARRY VAN BRUGGENSINGEL,N,J
2011099911-1,1,4,2011,18,ROTTERDAM,6-ZEVENKAMP,VELUWEMEER,J,J
2011103641-1,1,4,2011,20,ROTTERDAM,9-HOOGVLIET ZUID,ACHTERWEG,N,N
2011100432-1,2,4,2011,7,ROTTERDAM,1-TARWEWIJK,PLEINWEG,N,N
2011100847-1,2,4,2011,12,ROTTERDAM,4-NIEUWE WESTEN,HOOIDRIFT,N,J
2011102542-1,2,4,2011,1,ROTTERDAM,1-KRALINGEN WEST,CATHARINASTRAAT,N,N
2011101248-1,3,4,2011,3,SPIJKENISSE,3-WOONWAGENTERREIN(GROENO,MEELDIJK,N,N
2011101562-1,3,4,2011,13,SCHIEDAM,9-WOUDHOEK/PLEINEN,VAN DALSUMLAAN,N,N
2011101905-1,3,4,2011,22,ROTTERDAM,6-PROVENIERSWIJK,SPOORSINGEL,N,N
2011102490-1,3,4,2011,5,ROTTERDAM,1-BLOEMHOF,ZWIJNDRECHTSESTRAAT,N,J
2011104151-1,3,4,2011,3,BARENDRECHT,1-NOORD,VOORDIJK,N,N
2011102498-1,4,4,2011,12,ROTTERDAM,6-ZUIDPLEIN,ZUIDERTERRAS,N,J
2011103531-1,4,4,2011,22,ROTTERDAM,2-HILLESLUIS,HOLLANDSESTRAAT,N,N
2011103699-1,5,4,2011,11,CAPELLE AAN DEN IJSSEL,8-GEBOUWENBUURT,ZAANSE SCHANS,N,N
2011104728-1,5,4,2011,14,SCHIEDAM,6-NIEUWLAND-OOST,'S-GRAVELANDSEWEG,N,N
2011104884-1,5,4,2011,15,ROTTERDAM,4-TERBREGGE,MATTENBIESSTRAAT,J,N
2011136823-1,5,4,2011,18,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,N
2011104809-1,6,4,2011,11,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2011105403-1,6,4,2011,17,ROTTERDAM,1-TARWEWIJK,MIJNSHERENLAAN,N,J
2011105449-1,6,4,2011,19,ROTTERDAM,3-SPANGEN,BORGERSTRAAT,N,N
2011105608-1,6,4,2011,21,ROTTERDAM,1-TARWEWIJK,BRIELSELAAN,N,N
2011105988-1,6,4,2011,19,ROTTERDAM,4-NIEUWE WESTEN,ALLARD PIERSONSTRAAT,N,N
2011106414-1,7,4,2011,13,ROTTERDAM,6-ZUIDPLEIN,PLEINWEG,N,N
2011112334-1,7,4,2011,13,ROTTERDAM,4-OUD CHARLOIS,PORTLANDSTRAAT,N,N
2011123345-1,7,4,2011,16,ROTTERDAM,7-PENDRECHT,SLINGE,J,N
2011107154-1,8,4,2011,10,ROTTERDAM,5-MIDDELLAND,1E MIDDELLANDSTRAAT,N,J
2011107489-1,8,4,2011,14,ROTTERDAM,1-TARWEWIJK,BAS JUNGERIUSSTRAAT,N,J
2011107765-1,8,4,2011,19,ROTTERDAM,5-MIDDELLAND,SCHERMLAAN,N,J
2011107828-1,8,4,2011,20,ROTTERDAM,1-KLEINPOLDER,ABTSWEG,N,N
2011107846-1,8,4,2011,20,ROTTERDAM,1-KLEINPOLDER,ABTSWEG,N,N
2011108377-1,8,4,2011,23,BRIELLE,1-BRIELLE BINNENSTAD,THOELAVERWEG,J,N
2011114112-1,8,4,2011,16,ROTTERDAM,1-KRALINGEN WEST,GERDESIAWEG,N,N
2011117155-1,8,4,2011,16,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),J,N
2011108018-1,9,4,2011,1,ROTTERDAM,7-PENDRECHT,SCHUDDEBEURSSTRAAT,N,N
2011108059-1,9,4,2011,1,SPIJKENISSE,3-EGEL-/SALAMANDERVEEN,DE SCHOUW,N,N
2011108121-1,9,4,2011,1,SPIJKENISSE,9-BUITENGEBIED OVERIG,GADDIJK,N,N
2011108128-1,9,4,2011,4,ROTTERDAM,1-KRALINGEN WEST,VLIETLAAN,N,D
2011108166-1,9,4,2011,5,ROTTERDAM,2-CARNISSE,LEPELAARSINGEL,N,N
2011108663-1,9,4,2011,16,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),J,J
2011112797-1,9,4,2011,19,ROTTERDAM,0-BEVERWAARD,BEESDESTRAAT,N,J
2011109263-1,10,4,2011,10,SCHIEDAM,2-CENTRUM,VLAARDINGERSTRAAT,N,N
2011109366-1,10,4,2011,13,VLAARDINGEN,3-VOGELBUURT-HOLY,KOEKOEKSTRAAT,N,N
2011109942-1,10,4,2011,16,ROTTERDAM,6-ZUIDPLEIN,BOERHAAVESTRAAT,N,N
2011111888-1,12,4,2011,17,ROTTERDAM,6-ZEVENKAMP,BILLIE HOLIDAYLAAN,N,N
2011112393-1,12,4,2011,24,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,N
2011112766-1,13,4,2011,14,CAPELLE AAN DEN IJSSEL,2-DICHTERSBUURT,SLOTLAAN,N,D
2011113187-1,13,4,2011,21,ROTTERDAM,4-RUBROEK,VONDELWEG,J,N
2011120622-1,13,4,2011,16,SPIJKENISSE,5-CENTRUM-ZUID,D.C. MEESSTRAAT,N,N
2011142822-1,13,4,2011,12,ROTTERDAM,6-AFRIKAANDERWIJK,MAASHAVEN O.Z.,N,N
2011114293-1,14,4,2011,18,MAASSLUIS,0-CENTRUM,DAMSTRAAT,N,N
2011114362-1,14,4,2011,17,ROTTERDAM,1-TARWEWIJK,BRIELSELAAN,N,N
2012322371-1,15,10,2011,16,ROTTERDAM,1-TARWEWIJK,MIJNSHERENLAAN,N,N
2011115849-1,16,4,2011,2,ROTTERDAM,0-VREEWIJK,STREVELSWEG,N,N
2011115866-1,16,4,2011,2,SPIJKENISSE,5-SNOEKENVEEN,DE GANZENJAGER,N,N
2011116052-1,16,4,2011,8,CAPELLE AAN DEN IJSSEL,5-DANSENBUURT,ZEVENSPRONG,N,N
2011116404-1,16,4,2011,19,ROTTERDAM,3-ZUIDWIJK,MEYENHAGE,N,N
2011116461-1,16,4,2011,19,ROTTERDAM,7-PENDRECHT,STELLENDAMSTRAAT,N,J
2011116505-1,16,4,2011,19,SCHIEDAM,1-OOST,STATIONSPLEIN,N,N
2011116881-1,17,4,2011,3,ROTTERDAM,6-NIEUW MATHENESSE,GUSTOWEG,N,D
2011116901-1,17,4,2011,5,ROTTERDAM,2-COOL,MAURITSWEG,N,N
2011117343-1,17,4,2011,17,ROTTERDAM,4-RUBROEK,GOUDSESINGEL,N,N
2011118474-1,17,4,2011,22,RHOON,0-ZUID,KWARTSLAAN,N,N
2011118625-1,18,4,2011,21,ROTTERDAM,7-OOSTERFLANK,WATERMANWEG,N,N
2011118631-1,18,4,2011,22,ROTTERDAM,7-OUD MATHENESSE,BOEIERSTRAAT,N,J
2011118954-1,18,4,2011,23,ROTTERDAM,2-KRALINGEN OOST,LAMBERTUSSTRAAT,N,N
2012344252-1,18,4,2011,16,ROTTERDAM,4-NIEUWE WESTEN,COOLHAVEN,N,N
2011119351-1,19,4,2011,14,ROTTERDAM,2-HOOGVLIET NOORD,AVELING,N,J
2011121443-1,19,4,2011,11,RIDDERKERK,4-BUURT 4,HELLINGBAAN,N,N
2011122821-1,19,4,2011,13,ROTTERDAM,5-AGNIESEBUURT,BENTHEMSTRAAT,N,N
2011129100-2,19,4,2011,16,RIDDERKERK,2-BOMENBUURT/PARKEN,KRUISWEG,J,N
2011120283-1,20,4,2011,10,ROTTERDAM,9-GROOT IJSSELMONDE,PRINSENDIJK,N,N
2011121254-1,20,4,2011,23,ROTTERDAM,7-OUD MATHENESSE,SCHIEDAMSEWEG BENEDEN,N,N
2011121406-1,20,4,2011,21,VLAARDINGEN,2-STADHOUDERSBUURT,HOLYSINGEL,N,N
2011121452-1,20,4,2011,14,ROTTERDAM,2-COOL,WIJKPARK OUDE WESTEN,N,N
2011127443-1,20,4,2011,13,ROTTERDAM,2-COOL,BINNENWEGPLEIN,N,N
2011122438-1,21,4,2011,21,ROTTERDAM,0-STADSDRIEHOEK,GROTEKERKPLEIN,N,J
2011123571-1,22,4,2011,21,ROTTERDAM,1-OUDE WESTEN,NIEUWE BINNENWEG,N,N
2011124181-1,23,4,2011,2,ROTTERDAM,1-OUDE WESTEN,ROCHUSSENSTRAAT,J,N
2011124277-1,23,4,2011,17,ROTTERDAM,0-STADSDRIEHOEK,KOLK,N,J
2011124352-1,23,4,2011,17,ROTTERDAM,4-RUBROEK,GOUDSESINGEL,N,N
2011124615-1,24,4,2011,1,ROTTERDAM,8-BLIJDORPSE POLDER,STADHOUDERSWEG,N,N
2011124674-1,24,4,2011,1,SPIJKENISSE,5-HALFWEG,MEELDIJK,N,J
2011124761-1,24,4,2011,4,SPIJKENISSE,1-DE HOEK 2,HOEKLAAN,N,J
2011124848-1,24,4,2011,7,ROTTERDAM,6-PROVENIERSWIJK,SCHIEKADE,J,N
2011125770-1,25,4,2011,15,ROTTERDAM,0-STADSDRIEHOEK,COOLSINGEL,N,N
2011125882-1,25,4,2011,20,ROTTERDAM,0-STADSDRIEHOEK,BULGERSTEYN,N,J
2011125886-1,25,4,2011,20,ROTTERDAM,1-PERNIS,PASTORIEDIJK,N,J
2011125985-1,25,4,2011,21,ROTTERDAM,0-STADSDRIEHOEK,HOOGSTRAAT,N,J
2011126577-1,26,4,2011,13,ROTTERDAM,7-OUD MATHENESSE,ZWEEDSESTRAAT,N,N
2011127090-1,26,4,2011,13,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,N
2011132317-1,26,4,2011,17,ROTTERDAM,9-GROOT IJSSELMONDE,AKKEROORD,N,N
2011128028-1,27,4,2011,15,ROTTERDAM,2-COOL,COOLSINGEL,N,N
2011128309-1,27,4,2011,21,ROTTERDAM,0-STADSDRIEHOEK,MEENT,N,J
2011128376-1,27,4,2011,22,SPIJKENISSE,2-STERRENKWARTIER-OOST,PLANETENLAAN,N,J
2011128986-1,28,4,2011,13,CAPELLE AAN DEN IJSSEL,7-WATERVOGELBUURT OOST,KERKLAAN,N,N
2011129350-1,28,4,2011,20,ROTTERDAM,0-STADSDRIEHOEK,SINT-JACOBSPLAATS,N,J
2011130435-1,29,4,2011,15,ROTTERDAM,2-BLIJDORP,VROESENPARK,N,J
2011130758-1,29,4,2011,23,ROTTERDAM,7-PENDRECHT,SLINGE,N,J
2011132753-1,29,4,2011,19,ROTTERDAM,2-HILLESLUIS,WEST-VARKENOORDSEWEG,N,N
2011130821-1,30,4,2011,24,ROTTERDAM,3-SPANGEN,P.C.HOOFTPLEIN,N,N
2011131064-1,30,4,2011,11,VLAARDINGEN,2-VOP,MENDELSSOHNPLEIN,N,N
2011131198-1,30,4,2011,1,ROTTERDAM,0-SCHIEBROEK,CAMPANULASTRAAT,N,N
2011131262-1,30,4,2011,15,ROTTERDAM,1-OUDE WESTEN,NIEUWE BINNENWEG,N,N
2011132786-1,30,4,2011,3,ROTTERDAM,0-SCHIEBROEK,LANDSCHEIDING,N,N
2011137260-1,30,4,2011,23,ROTTERDAM,2-COOL,STADHUISPLEIN,N,N
2011132356-1,1,5,2011,20,ROTTERDAM,6-ZEVENKAMP,IMKERSTRAAT,N,J
2011132395-1,1,5,2011,22,ROTTERDAM,9-SCHIEMOND,WESTZEEDIJK,N,J
2011132890-1,2,5,2011,9,ROTTERDAM,4-RUBROEK,BOEZEMWEG,J,N
2011133374-1,2,5,2011,13,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,ALGERAWEG,N,N
2011134860-1,3,5,2011,22,ROTTERDAM,1-BERGPOLDER,SCHIEWEG,N,N
2011135050-1,4,5,2011,8,ROTTERDAM,3-OMMOORD,STRESEMANNPLAATS,N,J
2011135182-1,4,5,2011,8,RIDDERKERK,3-RIJSOORD,VLASSTRAAT,N,N
2011136030-1,4,5,2011,21,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,N,N
