ID,Datu,m,,Dagsoort,Begintijd,Eindtijd,Plaats,District,Wijk,Buurt,Subbuurt,Straat,Postcode,Poging,Opgelost,SOGeslacht
2012408205-1,14,07,2012,ZA,3:50,3:55,RHOON,DISTRICT 10,2-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,STATIONSSTRAAT,3161GH,N,N,m
2012408218-1,14,07,2012,ZA,3:50,3:55,RHOON,DISTRICT 10,2-BUITEN BEBOUWDE KOM,1-NOORD,0-NOORD,STATIONSSTRAAT,3161GH,N,N,m
2012408684-1,14,07,2012,ZA,19:10,19:10,ROTTERDAM,DISTRICT 3,1-Jan,9-DIJKZIGT,4-4,COOLHAVEN,3015GC,N,N,m
2012409324-1,15,07,2012,ZO,4:30,4:40,VLAARDINGEN,DISTRICT 1,3-WIJK 3,1-VETTENOORDSE POLDER,0-VETTENOORDSE POLDER,MARNIXLAAN,3132PM,N,N,m
2012410573-1,16,07,2012,MA,17:07,17:07,SCHIEDAM,DISTRICT 2,1-NOORD A,8-S-GRAVEL./SPAANSE POLDE,1-SPAANSE POLDER,OVERSCHIESEWEG,,N,N,m
2012411105-1,16,07,2012,MA,15:30,15:45,SPIJKENISSE,DISTRICT 11,7-AKKERS/VRIESL./VOGELENZ,6-VRIESLAND,6-PC 6,BORSTELGRAS,3206SB,J,N,v
2012412829-1,18,07,2012,WO,20:00,20:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,0-0,SCHOUWBURGPLEIN,3012CL,N,N,v
2012413779-1,19,07,2012,DO,15:30,15:30,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,2-2,DADELTUIN,3078LJ,N,N,v
2012413820-1,19,07,2012,DO,7:30,7:30,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,2-HOOGVLIET NOORD,5-5,HOOGVLIETSEKERKWEG,3194AM,N,N,v
2012415705-1,19,07,2012,DO,0:00,0:20,ROTTERDAM,DISTRICT 9,8-Aug,4-LOMBARDIJEN,3-3,AUGUSTINUSSTRAAT,,J,N,v
2012414081-1,20,07,2012,VR,0:15,0:15,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,6-6,CROMME METH,3191TG,J,N,m
2012415253-1,21,07,2012,ZA,5:15,5:15,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,KRUISKADE,3012EE,N,J,v
2012418421-1,21,07,2012,ZA,22:00,23:00,CAPELLE AAN DEN IJSSEL,DISTRICT 6,7-MIDDELWATERING WEST,7-MERELBUURT WEST,7-MERELBUURT WEST,SLOTLAAN,,N,N,m
2012425659-1,21,07,2012,ZA,13:55,14:05,SPIJKENISSE,DISTRICT 11,0-CENTRUM,4-CENTRUM-OOST,1-PC 1,WIBAUTSTRAAT,3201WN,N,N,m
2012416393-1,22,07,2012,ZO,1:30,1:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,0-0,SLAGHEKSTRAAT,3074LK,N,N,m
2012416434-1,22,07,2012,ZO,1:00,1:00,SCHIEDAM,DISTRICT 2,5-ZUID C,2-CENTRUM,0-CENTRUM-CENTRAAL,HOOGSTRAAT,,N,N,m
2012417410-1,23,07,2012,MA,2:00,2:15,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,6-6,OOSTPLEIN,3061CH,N,N,m
2012417692-1,23,07,2012,MA,23:30,23:35,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,8-8,RIEDERLAAN,3074CA,N,N,m
2012418901-1,24,07,2012,DI,21:45,21:45,ROTTERDAM,DISTRICT 5,6-Jun,5-MOLENLAANKWARTIER,8-8,MOLENLAAN,,N,J,m
2012419876-1,24,07,2012,DI,15:25,15:30,MAASSLUIS,DISTRICT 1,2-WIJK 2,3-VOGELBUURT-LAAG,3-VOGELBUURT-LAAG,UIVERLAAN,,N,N,v
2012432684-1,24,07,2012,DI,0:30,1:00,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,3-3,GOUVERNESTRAAT,3014PJ,N,N,m
2012422619-1,25,07,2012,WO,15:32,15:42,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,3-OOST-3,STATIONSPLEIN,3112HJ,N,N,m
2012421093-1,26,07,2012,DO,19:30,19:35,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,2-2,VONDELWEG,3031PV,N,N,v
2012421277-1,26,07,2012,DO,22:25,22:30,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,2-2,ADMIRAAL DE RUYTERWEG,,N,N,m
2012421278-1,26,07,2012,DO,22:51,22:51,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,2-2,GRAAF FLORISSTRAAT,3021CJ,N,N,m
2012427546-1,26,07,2012,DO,22:00,22:00,ROTTERDAM,DISTRICT 9,9-Sep,0-BEVERWAARD,2-2,BEESDESTRAAT,3077HB,N,N,v
2012420727-1,26,07,2012,DO,13:22,14:00,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,2-2,NOORDER KERKEDIJK,3078PD,J,J,v
2012421417-1,27,07,2012,VR,3:00,4:00,HELLEVOETSLUIS,DISTRICT 11,5-WIJK 6 / HKS WIJK 5,9-KOOISTEE,1-KOELE NACHT,DENNENSPANNER,,N,N,m
2012422178-1,27,07,2012,VR,19:37,19:37,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,2-2,ZUIDPOLDERSTRAAT,,N,J,m
2012422758-1,28,07,2012,ZA,14:15,14:15,RIDDERKERK,DISTRICT 9,6-WIJK F,2-BOMENBUURT/PARKEN,3-623,REIJERPARK (RECR),,N,N,m
2012423035-1,28,07,2012,ZA,15:30,15:30,ROTTERDAM,DISTRICT 9,8-Aug,6-AFRIKAANDERWIJK,5-5,TWEEBOSSTRAAT,3072BK,N,N,v
2012423293-1,29,07,2012,ZO,4:30,5:00,VLAARDINGEN,DISTRICT 1,4-WIJK 4,1-OOSTWIJK,0-OOSTWIJK,BURG VAN LIERPLEIN,3134ZB,N,N,m
2012423317-2,29,07,2012,ZO,3:00,3:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,STADHUISPLEIN,,N,N,m
2012423367-1,29,07,2012,ZO,7:15,7:45,ROTTERDAM,DISTRICT 9,8-Aug,6-AFRIKAANDERWIJK,2-2,HILLEDIJK,3072RA,N,J,v
2012423379-1,29,07,2012,ZO,7:10,7:10,ROTTERDAM,DISTRICT 9,1-Jan,7-KOP VAN ZUID,0-0,LAAN OP ZUID,3072DB,N,J,m
2012423633-1,29,07,2012,ZO,16:45,16:55,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,2-2,WEST-KRUISKADE,3014AT,N,N,v
2012440133-1,29,07,2012,ZO,3:00,5:00,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,6-6,ZWAERDECROONSTRAAT,3021WX,N,N,m
2012446330-1,30,07,2012,MA,19:00,13:00,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,4-4,WOLSTRAAT,3036JS,N,J,m
2012424966-1,30,07,2012,MA,23:50,23:50,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PRINS ALEXANDERLAAN,,N,N,m
2012426138-1,30,07,2012,MA,19:00,19:30,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,9-9,GROENINX V ZOELENVIADUCT,,N,N,m
2012432181-1,30,07,2012,MA,14:35,14:35,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,3-3,CORDELL HULLPLAATS,3068VH,J,N,v
2012425392-1,31,07,2012,DI,23:30,23:30,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,4-4,SAMUEL MULLERPLEIN,,N,N,m
2012425940-1,31,07,2012,DI,19:15,19:30,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,5-5,GERRIT JAN MULDERSTRAAT,3023RK,N,N,v
2012425983-1,31,07,2012,DI,21:00,21:30,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,4-4,PEARL BUCKPLAATS,3069BZ,N,N,m
2012426327-1,31,07,2012,DI,21:30,21:30,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PEGASUSWEG,3067KX,N,J,v
2012426052-1,1,08,2012,WO,1:30,1:30,ROTTERDAM,DISTRICT 6,4-Apr,4-'S GRAVENLAND,5-5,CAPELSEBRUGPAD,,N,N,v
2012426823-1,1,08,2012,WO,18:57,18:57,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,1-1,VROESENPARK,3039,N,N,m
2012426852-1,1,08,2012,WO,20:15,20:25,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PRINS ALEXANDERPLEIN,3067GC,N,J,v
2012428844-1,1,08,2012,WO,20:45,21:00,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,9-9,GROENINX V ZOELENVIADUCT,,N,N,m
2012427001-1,2,08,2012,DO,0:01,0:01,ROTTERDAM,DISTRICT 5,3-Mar,1-BERGPOLDER,2-2,DR. DE VISSERSTRAAT,3038TP,N,J,v
2012427013-1,2,08,2012,DO,1:45,1:45,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,2-2,BINNENHOF,,N,J,v
2012428243-1,3,08,2012,VR,3:40,3:52,ROTTERDAM,DISTRICT 5,3-Mar,1-BERGPOLDER,2-2,SCHIEWEG,3038AT,N,N,v
2012428809-1,3,08,2012,VR,15:01,15:01,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,5-5,SCHOMMELSTRAAT,3035CG,N,N,m
2012428832-1,3,08,2012,VR,16:00,16:00,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,5-5,SCHOMMELSTRAAT,3035CG,N,N,m
2012428936-1,3,08,2012,VR,17:30,17:30,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,1-1,WEST-KRUISKADE,3014AJ,N,N,m
2012428975-1,3,08,2012,VR,19:20,19:34,CAPELLE AAN DEN IJSSEL,DISTRICT 6,3-SCHENKEL,4-FLORABUURT,4-FLORABUURT,DOTTERLEI,,N,N,m
2012428989-1,3,08,2012,VR,18:58,18:58,ROTTERDAM,DISTRICT 5,1-Jan,5-AGNIESEBUURT,2-2,HEER BOKELWEG,,N,N,v
2012431834-1,3,08,2012,VR,4:30,4:35,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,KRUISKADE,3012EE,N,N,v
2012429837-1,4,08,2012,ZA,19:30,19:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,4-4,BEVERSTRAAT,,N,J,m
2012430140-1,5,08,2012,ZO,4:00,4:09,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,SCHIESTRAAT,3013AH,N,J,v
2012430159-1,5,08,2012,ZO,4:30,4:35,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,SCHIESTRAAT,3013AH,N,J,v
2012430352-1,5,08,2012,ZO,0:00,0:00,CAPELLE AAN DEN IJSSEL,DISTRICT 6,3-SCHENKEL,6-WINDEBUURT,6-WINDEBUURT,AKKERWINDE,,J,N,m
2012430431-1,5,08,2012,ZO,14:45,14:45,ROTTERDAM,DISTRICT 6,4-Apr,9-HET LAGE LAND,7-7,DE KLERKSTRAAT,3067BL,N,J,m
2012431400-1,5,08,2012,ZO,22:45,23:00,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,4-4,BEVERSTRAAT,3074ST,N,N,m
2012434258-1,5,08,2012,ZO,21:00,21:00,SCHIEDAM,DISTRICT 2,5-ZUID C,2-CENTRUM,0-CENTRUM-CENTRAAL,LANGE KERKSTRAAT,,N,N,m
2012435382-1,5,08,2012,ZO,19:30,20:00,ROTTERDAM,DISTRICT 3,2-Feb,7-OUD MATHENESSE,5-5,HORVATHWEG,3028HS,J,N,m
2012439201-1,5,08,2012,ZO,16:00,16:05,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,2-2,BURG MEINESZSTRAAT,3022XE,N,N,v
2012443581-1,5,08,2012,ZO,6:00,6:30,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,4-4,SLINGE,3085EX,N,N,m
2012434795-1,6,08,2012,MA,11:00,11:00,ROTTERDAM,DISTRICT 10,7-Jul,6-ZUIDPLEIN,1-1,VAN SWIETENLAAN,,N,N,m
2012433404-1,8,08,2012,WO,1:05,1:05,ROTTERDAM,DISTRICT 5,5-May,8-BLIJDORPSE POLDER,1-1,ROEL LANGERAKPARK (PARK),,N,N,m
2012433859-1,8,08,2012,WO,4:00,4:00,ROTTERDAM,DISTRICT 3,5-May,1-KLEINPOLDER,5-5,AMEIDESTRAAT,,N,N,m
2012435287-1,8,08,2012,WO,11:00,11:05,CAPELLE AAN DEN IJSSEL,DISTRICT 6,6-MIDDELWATERING OOST,7-WATERVOGELBUURT OOST,7-WATERVOGELBUURT OOST,KERKLAAN,2903BB,N,J,v
2012441268-1,8,08,2012,WO,21:15,21:30,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,3-3,RIJSTUIN,3011MA,N,N,m
2012435101-1,9,08,2012,DO,12:15,12:30,ROTTERDAM,DISTRICT 10,7-Jul,7-PENDRECHT,0-0,ZIERIKZEESTRAAT,,N,N,v
2012441657-1,9,08,2012,DO,22:45,22:45,VLAARDINGEN,DISTRICT 1,6-WIJK 6,3-VOGELBUURT-HOLY,0-VOGELBUURT-HOLY,TORENVALKLAAN,3136HX,N,N,m
2012437207-1,11,08,2012,ZA,0:45,0:45,ROTTERDAM,DISTRICT 3,5-May,1-KLEINPOLDER,1-1,SIDELINGEPARK (PARK),,N,N,m
2012437542-1,11,08,2012,ZA,13:30,13:30,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,6-6,GOEREESESTRAAT,3083DJ,N,N,v
2012441441-1,11,08,2012,ZA,17:00,17:00,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,3-3,PRINSENPLEIN,3078GX,N,N,v
2012444466-1,11,08,2012,ZA,1:00,1:00,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,7-7,NIEUWE BINNENWEG,3023EP,N,N,m
2012438015-1,12,08,2012,ZO,2:08,2:08,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,3-3,CORNELIS VAN BEVERENBRUG,,N,N,m
2012438153-1,12,08,2012,ZO,7:52,8:00,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,4-4,AELBRECHTSKADE,3023JB,J,J,m
2012438547-1,12,08,2012,ZO,20:14,21:25,ROTTERDAM,DISTRICT 9,8-Aug,4-LOMBARDIJEN,9-9,PASCALWEG,,N,N,m
2012439384-1,12,08,2012,ZO,17:00,17:00,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,7-7,VLASAKKERSTRAAT,3074WZ,N,N,v
2012440177-1,12,08,2012,ZO,20:30,20:40,ROTTERDAM,DISTRICT 9,9-Sep,0-BEVERWAARD,3-3,GROENINX VAN ZOELENLAAN,3077DE,N,N,v
2012439286-1,13,08,2012,MA,13:47,14:00,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,0-0,ROSENER MANZSTRAAT,3026TR,N,N,m
2012439459-1,13,08,2012,MA,17:00,17:00,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,1-1,SCHIEDAMSEWEG,3026AN,N,N,v
2012440176-1,13,08,2012,MA,21:50,22:10,SPIJKENISSE,DISTRICT 11,1-SCHIEKAMP/HOOGWERF,3-HOOGWERF-ZUID,2-PC 2,GROENE KRUISWEG,3202ST,N,N,v
2012440809-1,14,08,2012,DI,23:30,23:30,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,9-9,BURG VAN WALSUMWEG,3011MZ,N,J,v
2012441615-1,14,08,2012,DI,17:00,17:10,SCHIEDAM,DISTRICT 2,1-NOORD A,7-KETHEL/TUINDORP/BEATRIX,5-TUINDORP/KETHEL-5,HOF VAN SPALAND,3121CA,N,J,m
2012441660-1,15,08,2012,WO,16:00,16:00,ROTTERDAM,DISTRICT 9,8-Aug,6-AFRIKAANDERWIJK,2-2,PAUL KRUGERSTRAAT,3072GB,N,N,v
2012441698-1,15,08,2012,WO,17:16,17:16,ROTTERDAM,DISTRICT 9,8-Aug,7-FEIJENOORD,3-3,PERSOONSHAVEN,3071CC,N,N,m
2012443340-1,15,08,2012,WO,17:30,17:35,SCHIEDAM,DISTRICT 2,1-NOORD A,9-SPALAND/WOUDHOEK/PLEINE,9-SPALAND-9,JOPPELAAN,3124KC,N,J,m
2012443039-1,16,08,2012,DO,22:40,23:10,ROTTERDAM,DISTRICT 3,2-Feb,6-NIEUW MATHENESSE,4-4,KEILEWEG,3029BR,N,N,m
2012491917-1,16,08,2012,DO,14:00,15:00,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,9-9,ROCHUSSENSTRAAT,3023DJ,N,N,v
2012443915-1,17,08,2012,VR,21:00,21:15,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,2-2,GROENEZOOM,3075GG,N,N,m
2012444406-1,17,08,2012,VR,10:00,11:00,ROTTERDAM,DISTRICT 5,6-Jun,4-TERBREGGE,2-2,DAAN KAGCHELLANDPAD,3056AG,N,N,m
2012445228-1,18,08,2012,ZA,22:00,22:01,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,0-0,GROTE VISSERIJSTRAAT,3026CC,N,N,m
2012457125-1,18,08,2012,ZA,17:30,17:35,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,3-3,PERENTUIN,3078TH,N,N,m
2012471833-1,18,08,2012,ZA,17:30,17:30,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,6-6,KRABBENDIJKESTRAAT,,N,N,v
2012444930-1,19,08,2012,ZO,0:45,0:50,SCHIEDAM,DISTRICT 2,3-ZUID A,3-HET WESTEN,7-WEST-7,SCHOOLSTRAAT,3116HJ,N,N,v
2012445354-1,19,08,2012,ZO,3:00,3:30,VLAARDINGEN,DISTRICT 1,4-WIJK 4,1-OOSTWIJK,0-OOSTWIJK,1E VAN LEYDEN GAELSTRAAT,3134LE,N,N,m
2012445471-1,19,08,2012,ZO,18:00,18:00,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,2-2,UTENHAGESTRAAT,3083VP,N,J,v
2012447327-1,19,08,2012,ZO,5:00,6:00,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,5-5,VOLMARIJNSTRAAT,,N,N,m
2012450859-1,19,08,2012,ZO,15:00,15:30,ROTTERDAM,DISTRICT 6,6-Jun,8-Aug,2-NESSELANDEN,SICILIEBOULEVARD,,N,N,m
2012450940-1,19,08,2012,ZO,1:00,1:00,HELLEVOETSLUIS,DISTRICT 11,4-WIJK 3 / HKS WIJK 4,6-ZUID-WEST,3-VESTING,KERKSTRAAT,3221AG,N,N,m
2012445752-2,20,08,2012,MA,2:30,4:30,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,1-1,MUSEUMPARK,,N,N,m
2012453519-1,20,08,2012,MA,22:45,22:45,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,2-HOOGVLIET NOORD,2-2,TOSCALAAN,3194BT,N,N,m
2012458316-1,20,08,2012,MA,20:20,20:35,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,1-1,CARNISSESINGEL,3083JA,N,N,m
2012447057-1,21,08,2012,DI,6:00,7:00,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,2-2,ROSIER FAASSENSTRAAT,,N,N,m
2012447576-1,21,08,2012,DI,14:43,14:43,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,0-0,SLINGE,3084EA,N,N,v
2012447908-1,21,08,2012,DI,16:00,16:15,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,2-2,JAN VAN LOONSHOF,3031PJ,N,J,m
2012448022-1,21,08,2012,DI,23:43,23:43,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,4-4,MATHENESSERLAAN,3023HK,N,N,v
2012449836-1,21,08,2012,DI,3:30,3:30,SCHIEDAM,DISTRICT 2,3-ZUID A,3-HET WESTEN,8-WEST-8,BURG KNAPPERTLAAN,,N,N,m
2012449134-1,22,08,2012,WO,16:49,16:49,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,0-0,HONINGKLAVER,3069DD,N,J,v
2012449429-1,22,08,2012,WO,14:00,16:00,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,2-2,BINNENHOF,3068JW,J,N,v
2012449912-1,23,08,2012,DO,14:34,14:45,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,3-3,WILLEM BUYTEWECHSTRAAT,3024VE,N,N,v
2012451138-1,24,08,2012,VR,16:30,16:30,VLAARDINGEN,DISTRICT 1,6-WIJK 6,3-VOGELBUURT-HOLY,0-VOGELBUURT-HOLY,KWIKSTAARTWEG,,N,J,m
2012451458-1,24,08,2012,VR,23:00,23:00,SPIJKENISSE,DISTRICT 11,1-SCHIEKAMP/HOOGWERF,1-SCHIEKAMP-ZUID,2-PC 2,SLAUERHOFFSTRAAT,,N,N,m
2012451824-1,24,08,2012,VR,20:55,20:55,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,STATIONSPLEIN,3013AJ,N,N,v
2012456058-1,24,08,2012,VR,5:00,5:00,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,1-1,MUSEUMPARK,,N,N,m
2012451720-1,25,08,2012,ZA,9:10,9:15,MAASSLUIS,DISTRICT 1,1-WIJK 1,2-STEENDIJKPOLDER-LAAG,2-STEENDIJKPOLDER-LAAG,WESTEINDE,3146BZ,J,N,v
2012451834-1,25,08,2012,ZA,3:15,3:16,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,1-1,WEENA,3013AM,N,N,v
2012452110-1,25,08,2012,ZA,16:30,16:45,ROTTERDAM,DISTRICT 4,1-Jan,8-NIEUWE WERK,1-1,KIEVITSLAAN,3016CG,N,N,m
2012452796-1,25,08,2012,ZA,15:30,16:00,VLAARDINGEN,DISTRICT 1,3-WIJK 3,3-VERGULDE HAND,0-VERGULDE HAND,GEORGE STEPHENSONWEG,3133KJ,N,N,m
2012456918-1,25,08,2012,ZA,0:45,1:00,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,5-5,LANGENHORST,3085HZ,N,N,m
2012472866-1,25,08,2012,ZA,0:00,2:00,VLAARDINGEN,DISTRICT 1,1-WIJK 1,1-CENTRUM,0-CENTRUM,HOOGSTRAAT,3131BR,N,N,m
2012485970-1,25,08,2012,ZA,17:00,17:30,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,9-9,NOORDMOLENSTRAAT,,N,N,v
2012452480-1,26,08,2012,ZO,4:10,4:10,ROTTERDAM,DISTRICT 5,1-Jan,5-AGNIESEBUURT,3-3,HEER BOKELWEG,3032AD,N,N,v
2012454015-1,26,08,2012,ZO,22:00,22:15,VLAARDINGEN,DISTRICT 1,6-WIJK 6,3-VOGELBUURT-HOLY,0-VOGELBUURT-HOLY,SPECHTLAAN,,N,N,m
2012457165-1,26,08,2012,ZO,15:30,15:30,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,8-8,ZWART JANSTRAAT,3035AW,N,N,v
2012453509-1,27,08,2012,MA,10:48,10:48,CAPELLE AAN DEN IJSSEL,DISTRICT 6,6-MIDDELWATERING OOST,6-BUURTSCHAP ALKENOORD,6-BUURTSCHAP ALKENOORD,DUIKERLAAN,2903AC,N,J,v
2012462721-1,27,08,2012,MA,22:00,23:00,ROTTERDAM,DISTRICT 6,4-Apr,9-HET LAGE LAND,6-6,REMMET VAN MILPLAATS,3067AN,N,N,m
2012455092-1,28,08,2012,DI,13:45,13:45,CAPELLE AAN DEN IJSSEL,DISTRICT 6,2-SCHOLLEVAAR,6-TUINENBUURT,1-BEGRAAFPLAATS SCHOLLEVA,BURGEMEESTER SCHALIJLAAN,2908LS,N,N,m
2012455488-1,28,08,2012,DI,21:37,21:37,BERKEL EN RODENRIJS,DISTRICT 5,0-BERKEL (OUD),3-CENTRUM,0-3,WESTERSINGEL,,N,N,m
2012455730-1,28,08,2012,DI,15:00,15:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,0-0,SLAGHEKSTRAAT,3074LK,N,N,v
2012457060-1,28,08,2012,DI,19:30,19:30,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,1-1,MUSEUMPARK,,N,N,m
2012461295-1,28,08,2012,DI,15:00,15:15,ROTTERDAM,DISTRICT 6,3-Mar,7-OUD CROOSWIJK,4-4,BOEZEMSINGEL,3034EC,N,N,m
2012459252-1,29,08,2012,WO,23:00,8:30,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,0-0,KATENDRECHTSE LAGEDIJK,3083GJ,N,N,v
2012456360-1,29,08,2012,WO,17:30,17:30,ROTTERDAM,DISTRICT 9,8-Aug,4-LOMBARDIJEN,9-9,KOOIWALWEG,3076JJ,N,N,m
2012456445-1,29,08,2012,WO,20:00,20:00,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,2-2,HEIMAN DULLAERTPLEIN,,N,N,m
2012456509-1,29,08,2012,WO,21:15,21:25,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,8-8,WEST-VARKENOORDSEWEG,3074HT,N,N,m
2012478081-1,29,08,2012,WO,16:00,16:30,SCHIEDAM,DISTRICT 2,1-NOORD A,7-KETHEL/TUINDORP/BEATRIX,5-TUINDORP/KETHEL-5,BACHPLEIN,,N,N,v
2012456657-1,29,08,2012,WO,23:08,23:08,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,2-2,BEIJERLANDSELAAN,3074EM,J,J,m
2012457228-1,30,08,2012,DO,13:45,14:00,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,1-1,DE BUIJSERLAAN,3083RB,N,N,m
2012459399-1,30,08,2012,DO,13:30,13:30,SCHIEDAM,DISTRICT 2,5-ZUID C,6-NIEUWLAND-OOST,7-NIEUWLAND-7,PIERSONSTRAAT,3119RG,N,N,v
2012458214-1,31,08,2012,VR,13:30,13:30,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,3-3,SCHIEDAMSEWEG,3026AC,J,N,m
2012458370-1,31,08,2012,VR,13:30,13:45,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,4-4,GROTE KREEK,3079CC,N,N,v
2012458639-1,31,08,2012,VR,18:35,18:35,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,3-3,VRUCHTENTUIN,3078TM,N,N,m
2012459230-1,31,08,2012,VR,15:00,15:10,VLAARDINGEN,DISTRICT 1,3-WIJK 3,1-VETTENOORDSE POLDER,0-VETTENOORDSE POLDER,MARNIXLAAN,,N,N,v
2012464839-1,31,08,2012,VR,21:55,22:10,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,6-6,ZUIDHOEK,3082PV,N,J,m
