Jaar,Maand,Dag,Uur,Windsnelheid,Neerslag,Bewolking,Vochtigheid,Mist,Regen,Sneeuw,Onweer,Ijsvorming
2013,7,16,24,10,0,8,85,0,0,0,0,0
2013,7,17,1,10,0,8,78,0,0,0,0,0
2013,7,17,2,10,0,7,82,0,0,0,0,0
2013,7,17,3,10,0,8,82,0,0,0,0,0
2013,7,17,4,0,0,8,87,0,0,0,0,0
2013,7,17,5,0,0,7,88,0,0,0,0,0
2013,7,17,6,10,0,6,85,0,0,0,0,0
2013,7,17,7,10,0,8,82,0,0,0,0,0
2013,7,17,8,20,0,4,75,0,0,0,0,0
2013,7,17,9,20,0,4,67,0,0,0,0,0
2013,7,17,10,20,0,5,56,0,0,0,0,0
2013,7,17,11,20,0,8,55,0,0,0,0,0
2013,7,17,12,30,0,1,56,0,0,0,0,0
2013,7,17,13,20,0,0,58,0,0,0,0,0
2013,7,17,14,30,0,0,54,0,0,0,0,0
2013,7,17,15,30,0,5,59,0,0,0,0,0
2013,7,17,16,40,0,6,59,0,0,0,0,0
2013,7,17,17,30,0,1,62,0,0,0,0,0
2013,7,17,18,30,0,0,60,0,0,0,0,0
2013,7,17,19,40,0,0,61,0,0,0,0,0
2013,7,17,20,30,0,0,70,0,0,0,0,0
2013,7,17,21,20,0,0,81,0,0,0,0,0
2013,7,17,22,10,0,0,89,0,0,0,0,0
2013,7,17,23,10,0,0,88,0,0,0,0,0
2013,7,17,24,10,0,0,92,0,0,0,0,0
2013,7,18,1,20,0,0,96,0,0,0,0,0
2013,7,18,2,20,0,0,96,0,0,0,0,0
2013,7,18,3,10,0,0,97,0,0,0,0,0
2013,7,18,4,10,0,0,98,0,0,0,0,0
2013,7,18,5,10,0,0,97,0,0,0,0,0
2013,7,18,6,20,0,1,93,0,0,0,0,0
2013,7,18,7,20,0,0,84,0,0,0,0,0
2013,7,18,8,20,0,0,78,0,0,0,0,0
2013,7,18,9,30,0,0,70,0,0,0,0,0
2013,7,18,10,30,0,1,65,0,0,0,0,0
2013,7,18,11,40,0,3,57,0,0,0,0,0
2013,7,18,12,40,0,3,57,0,0,0,0,0
2013,7,18,13,50,0,0,53,0,0,0,0,0
2013,7,18,14,40,0,0,48,0,0,0,0,0
2013,7,18,15,40,0,0,46,0,0,0,0,0
2013,7,18,16,40,0,0,47,0,0,0,0,0
2013,7,18,17,50,0,0,56,0,0,0,0,0
2013,7,18,18,60,0,0,62,0,0,0,0,0
2013,7,18,19,50,0,0,67,0,0,0,0,0
2013,7,18,20,40,0,0,72,0,0,0,0,0
2013,7,18,21,40,0,0,74,0,0,0,0,0
2013,7,18,22,30,0,0,77,0,0,0,0,0
2013,7,18,23,30,0,0,82,0,0,0,0,0
2013,7,18,24,30,0,0,82,0,0,0,0,0
2013,7,19,1,30,0,0,83,0,0,0,0,0
2013,7,19,2,30,0,0,83,0,0,0,0,0
2013,7,19,3,20,0,0,87,0,0,0,0,0
2013,7,19,4,10,0,0,90,0,0,0,0,0
2013,7,19,5,20,0,0,86,0,0,0,0,0
2013,7,19,6,30,0,0,80,0,0,0,0,0
2013,7,19,7,40,0,0,76,0,0,0,0,0
2013,7,19,8,40,0,0,73,0,0,0,0,0
2013,7,19,9,50,0,0,62,0,0,0,0,0
2013,7,19,10,50,0,0,61,0,0,0,0,0
2013,7,19,11,60,0,4,55,0,0,0,0,0
2013,7,19,12,60,0,2,55,0,0,0,0,0
2013,7,19,13,60,0,0,50,0,0,0,0,0
2013,7,19,14,70,0,0,50,0,0,0,0,0
2013,7,19,15,70,0,2,53,0,0,0,0,0
2013,7,19,16,60,0,1,49,0,0,0,0,0
2013,7,19,17,70,0,0,52,0,0,0,0,0
2013,7,19,18,60,0,2,53,0,0,0,0,0
2013,7,19,19,50,0,0,58,0,0,0,0,0
2013,7,19,20,40,0,0,61,0,0,0,0,0
2013,7,19,21,30,0,0,69,0,0,0,0,0
2013,7,19,22,30,0,0,76,0,0,0,0,0
2013,7,19,23,20,0,0,82,0,0,0,0,0
2013,7,19,24,20,0,0,89,0,0,0,0,0
2013,7,20,1,20,0,8,91,0,0,0,0,0
2013,7,20,2,20,0,8,87,0,0,0,0,0
2013,7,20,3,20,0,8,89,0,0,0,0,0
2013,7,20,4,20,0,8,91,0,0,0,0,0
2013,7,20,5,20,0,8,85,0,0,0,0,0
2013,7,20,6,30,0,8,80,0,0,0,0,0
2013,7,20,7,40,0,8,82,0,0,0,0,0
2013,7,20,8,40,0,8,82,0,0,0,0,0
2013,7,20,9,30,-1,8,78,0,1,0,0,0
2013,7,20,10,30,0,8,77,0,0,0,0,0
2013,7,20,11,40,0,8,83,0,0,0,0,0
2013,7,20,12,30,-1,8,79,0,1,0,0,0
2013,7,20,13,30,0,8,67,0,0,0,0,0
2013,7,20,14,40,0,8,66,0,0,0,0,0
2013,7,20,15,40,0,8,66,0,0,0,0,0
2013,7,20,16,40,0,8,63,0,0,0,0,0
2013,7,20,17,40,0,3,63,0,0,0,0,0
2013,7,20,18,40,0,0,66,0,0,0,0,0
2013,7,20,19,30,0,0,71,0,0,0,0,0
2013,7,20,20,30,0,0,77,0,0,0,0,0
2013,7,20,21,20,0,0,84,0,0,0,0,0
2013,7,20,22,10,0,0,90,0,0,0,0,0
2013,7,20,23,10,0,0,95,0,0,0,0,0
2013,7,20,24,20,0,0,96,0,0,0,0,0
2013,7,21,1,20,0,0,97,0,0,0,0,0
2013,7,21,2,20,0,0,98,0,0,0,0,0
2013,7,21,3,20,0,0,98,0,0,0,0,0
2013,7,21,4,20,0,0,98,0,0,0,0,0
2013,7,21,5,10,0,0,94,0,0,0,0,0
2013,7,21,6,20,0,0,88,0,0,0,0,0
2013,7,21,7,30,0,0,73,0,0,0,0,0
2013,7,21,8,30,0,0,66,0,0,0,0,0
2013,7,21,9,30,0,0,58,0,0,0,0,0
2013,7,21,10,40,0,0,54,0,0,0,0,0
2013,7,21,11,40,0,0,49,0,0,0,0,0
2013,7,21,12,30,0,0,46,0,0,0,0,0
2013,7,21,13,30,0,0,45,0,0,0,0,0
2013,7,21,14,30,0,0,42,0,0,0,0,0
2013,7,21,15,30,0,0,43,0,0,0,0,0
2013,7,21,16,30,0,0,44,0,0,0,0,0
2013,7,21,17,30,0,0,45,0,0,0,0,0
2013,7,21,18,40,0,0,55,0,0,0,0,0
2013,7,21,19,20,0,0,54,0,0,0,0,0
2013,7,21,20,20,0,0,63,0,0,0,0,0
2013,7,21,21,10,0,0,81,0,0,0,0,0
2013,7,21,22,10,0,0,89,0,0,0,0,0
2013,7,21,23,10,0,0,93,0,0,0,0,0
2013,7,21,24,10,0,0,90,0,0,0,0,0
2013,7,22,1,10,0,0,96,0,0,0,0,0
2013,7,22,2,10,0,0,97,0,0,0,0,0
2013,7,22,3,10,0,0,97,0,0,0,0,0
2013,7,22,4,10,0,0,97,0,0,0,0,0
2013,7,22,5,10,0,0,97,0,0,0,0,0
2013,7,22,6,10,0,0,86,0,0,0,0,0
2013,7,22,7,10,0,0,66,0,0,0,0,0
2013,7,22,8,10,0,0,58,0,0,0,0,0
2013,7,22,9,10,0,3,50,0,0,0,0,0
2013,7,22,10,10,0,0,44,0,0,0,0,0
2013,7,22,11,20,0,0,39,0,0,0,0,0
2013,7,22,12,20,0,4,40,0,0,0,0,0
2013,7,22,13,30,0,0,47,0,0,0,0,0
2013,7,22,14,30,0,0,46,0,0,0,0,0
2013,7,22,15,30,0,0,45,0,0,0,0,0
2013,7,22,16,30,0,0,54,0,0,0,0,0
2013,7,22,17,30,0,0,51,0,0,0,0,0
2013,7,22,18,20,0,0,58,0,0,0,0,0
2013,7,22,19,10,0,0,62,0,0,0,0,0
2013,7,22,20,10,0,0,72,0,0,0,0,0
2013,7,22,21,10,0,0,75,0,0,0,0,0
2013,7,22,22,10,0,0,90,0,0,0,0,0
2013,7,22,23,10,0,0,95,0,0,0,0,0
2013,7,22,24,10,0,0,97,0,0,0,0,0
2013,7,23,1,10,0,0,98,0,0,0,0,0
2013,7,23,2,0,0,0,98,0,0,0,0,0
2013,7,23,3,10,0,0,98,0,0,0,0,0
2013,7,23,4,0,0,0,98,0,0,0,0,0
2013,7,23,5,0,0,0,98,0,0,0,0,0
2013,7,23,6,10,0,3,93,0,0,0,0,0
2013,7,23,7,10,0,0,72,0,0,0,0,0
2013,7,23,8,20,0,0,58,0,0,0,0,0
2013,7,23,9,20,0,0,45,0,0,0,0,0
2013,7,23,10,30,0,0,44,0,0,0,0,0
2013,7,23,11,30,0,0,44,0,0,0,0,0
2013,7,23,12,30,0,0,42,0,0,0,0,0
2013,7,23,13,30,0,0,39,0,0,0,0,0
2013,7,23,14,20,0,0,37,0,0,0,0,0
2013,7,23,15,30,0,4,49,0,0,0,0,0
2013,7,23,16,20,0,0,45,0,0,0,0,0
2013,7,23,17,30,0,0,54,0,0,0,0,0
2013,7,23,18,20,0,0,71,0,0,0,0,0
2013,7,23,19,20,0,0,80,0,0,0,0,0
2013,7,23,20,20,0,0,87,0,0,0,0,0
2013,7,23,21,20,0,0,79,0,0,0,0,0
2013,7,23,22,20,0,0,94,0,0,0,0,0
2013,7,23,23,10,0,1,94,0,0,0,0,0
2013,7,23,24,20,0,8,92,0,0,0,0,0
2013,7,24,1,30,0,7,89,0,0,0,0,0
2013,7,24,2,30,0,8,88,0,0,0,0,0
2013,7,24,3,20,0,7,88,0,0,0,0,0
2013,7,24,4,10,-1,7,85,0,1,0,0,0
2013,7,24,5,10,-1,8,89,0,1,0,0,0
2013,7,24,6,20,0,5,88,0,0,0,0,0
2013,7,24,7,30,0,8,89,0,0,0,0,0
2013,7,24,8,30,0,8,85,0,0,0,0,0
2013,7,24,9,40,0,8,77,0,0,0,0,0
2013,7,24,10,40,0,1,67,0,0,0,0,0
2013,7,24,11,40,0,7,55,0,0,0,0,0
2013,7,24,12,60,0,8,66,0,0,0,0,0
2013,7,24,13,50,0,8,73,0,0,0,0,0
2013,7,24,14,50,0,6,68,0,0,0,0,0
2013,7,24,15,50,0,1,62,0,0,0,0,0
2013,7,24,16,60,0,0,55,0,0,0,0,0
2013,7,24,17,50,0,0,56,0,0,0,0,0
2013,7,24,18,40,0,0,62,0,0,0,0,0
2013,7,24,19,30,0,0,68,0,0,0,0,0
2013,7,24,20,10,0,0,75,0,0,0,0,0
2013,7,24,21,20,0,0,81,0,0,0,0,0
2013,7,24,22,10,0,0,86,0,0,0,0,0
2013,7,24,23,10,0,0,94,0,0,0,0,0
2013,7,24,24,10,0,0,89,0,0,0,0,0
2013,7,25,1,10,0,0,93,0,0,0,0,0
2013,7,25,2,0,0,1,97,0,0,0,0,0
2013,7,25,3,0,0,4,97,0,0,0,0,0
2013,7,25,4,10,0,2,97,0,0,0,0,0
2013,7,25,5,10,0,8,96,0,0,0,0,0
2013,7,25,6,10,-1,8,82,0,1,0,0,0
2013,7,25,7,10,-1,8,82,0,1,0,0,0
2013,7,25,8,10,0,8,60,0,0,0,0,0
2013,7,25,9,30,0,1,53,0,0,0,0,0
2013,7,25,10,40,0,0,53,0,0,0,0,0
2013,7,25,11,50,0,6,57,0,0,0,0,0
2013,7,25,12,50,0,5,53,0,0,0,0,0
2013,7,25,13,50,0,4,61,0,0,0,0,0
2013,7,25,14,60,0,3,60,0,0,0,0,0
2013,7,25,15,60,0,0,65,0,0,0,0,0
2013,7,25,16,50,0,0,59,0,0,0,0,0
2013,7,25,17,40,0,0,59,0,0,0,0,0
2013,7,25,18,30,0,0,64,0,0,0,0,0
2013,7,25,19,10,0,0,70,0,0,0,0,0
2013,7,25,20,0,0,0,77,0,0,0,0,0
2013,7,25,21,0,0,6,80,0,0,0,0,0
2013,7,25,22,20,0,0,83,0,0,0,0,0
2013,7,25,23,10,0,8,90,0,0,0,0,0
2013,7,25,24,10,0,2,95,0,0,0,0,0
2013,7,26,1,10,0,3,94,0,0,0,0,0
2013,7,26,2,10,0,7,94,0,0,0,0,0
2013,7,26,3,0,-1,8,94,0,1,0,0,0
2013,7,26,4,10,0,8,95,0,0,0,0,0
2013,7,26,5,10,0,8,89,0,0,0,0,0
2013,7,26,6,10,0,8,91,0,0,0,0,0
2013,7,26,7,10,0,8,79,0,0,0,0,0
2013,7,26,8,30,-1,7,80,0,1,0,1,0
2013,7,26,9,30,-1,8,73,0,1,0,1,0
2013,7,26,10,30,23,7,84,0,1,0,1,0
2013,7,26,11,20,31,7,92,0,1,0,1,0
2013,7,26,12,30,-1,7,86,0,1,0,0,0
2013,7,26,13,30,0,6,79,0,0,0,0,0
2013,7,26,14,20,0,4,71,0,0,0,0,0
2013,7,26,15,20,0,8,69,0,0,0,0,0
2013,7,26,16,30,0,8,71,0,0,0,0,0
2013,7,26,17,30,0,8,75,0,0,0,0,0
2013,7,26,18,10,0,6,77,0,0,0,0,0
2013,7,26,19,20,0,7,81,0,0,0,0,0
2013,7,26,20,10,-1,7,88,0,1,0,0,0
2013,7,26,21,10,0,2,91,0,0,0,0,0
2013,7,26,22,10,0,0,96,0,0,0,0,0
2013,7,26,23,10,0,3,98,0,0,0,0,0
2013,7,26,24,10,0,0,98,0,0,0,0,0
2013,7,27,1,10,0,2,98,0,0,0,0,0
2013,7,27,2,10,0,0,100,1,0,0,0,0
2013,7,27,3,10,0,0,98,1,0,0,0,0
2013,7,27,4,10,0,0,98,0,0,0,0,0
2013,7,27,5,10,0,0,98,0,0,0,0,0
2013,7,27,6,20,0,0,98,0,0,0,0,0
2013,7,27,7,20,0,1,91,0,0,0,0,0
2013,7,27,8,30,0,8,86,0,0,0,0,0
2013,7,27,9,40,0,8,84,0,0,0,1,0
2013,7,27,10,50,103,8,98,0,1,0,1,0
2013,7,27,11,20,32,8,96,0,1,0,1,0
2013,7,27,12,10,4,7,86,0,1,0,0,0
2013,7,27,13,20,-1,7,84,0,1,0,0,0
2013,7,27,14,40,0,1,76,0,0,0,0,0
2013,7,27,15,50,0,6,72,0,0,0,0,0
2013,7,27,16,40,0,7,74,0,0,0,0,0
2013,7,27,17,30,0,1,70,0,0,0,0,0
2013,7,27,18,20,0,7,67,0,0,0,0,0
2013,7,27,19,10,0,4,76,0,0,0,0,0
2013,7,27,20,20,0,8,81,0,0,0,0,0
2013,7,27,21,20,0,8,81,0,0,0,0,0
2013,7,27,22,20,41,8,96,0,1,0,1,0
2013,7,27,23,40,34,8,96,0,1,0,1,0
2013,7,27,24,60,29,8,96,0,1,0,1,0
2013,7,28,1,40,0,2,93,0,0,0,0,0
2013,7,28,2,50,0,8,92,0,0,0,0,0
2013,7,28,3,60,0,7,84,0,0,0,0,0
2013,7,28,4,70,0,8,87,0,0,0,0,0
2013,7,28,5,70,0,8,85,0,0,0,0,0
2013,7,28,6,60,0,8,82,0,0,0,0,0
2013,7,28,7,70,0,8,80,0,0,0,0,0
2013,7,28,8,70,0,8,75,0,0,0,0,0
2013,7,28,9,70,0,6,75,0,0,0,0,0
2013,7,28,10,60,0,7,72,0,0,0,0,0
2013,7,28,11,60,0,4,69,0,0,0,0,0
2013,7,28,12,60,0,1,59,0,0,0,0,0
2013,7,28,13,60,0,3,63,0,0,0,0,0
2013,7,28,14,60,0,7,62,0,0,0,0,0
2013,7,28,15,60,0,3,57,0,0,0,0,0
2013,7,28,16,60,0,0,56,0,0,0,0,0
2013,7,28,17,60,0,5,59,0,0,0,0,0
2013,7,28,18,50,0,1,62,0,0,0,0,0
2013,7,28,19,40,0,3,62,0,0,0,0,0
2013,7,28,20,30,0,0,71,0,0,0,0,0
2013,7,28,21,20,0,0,71,0,0,0,0,0
2013,7,28,22,20,0,0,72,0,0,0,0,0
2013,7,28,23,20,0,1,86,0,0,0,0,0
2013,7,28,24,10,0,0,86,0,0,0,0,0
2013,7,29,1,20,0,8,69,0,0,0,0,0
2013,7,29,2,40,0,2,67,0,0,0,0,0
2013,7,29,3,40,0,7,76,0,0,0,0,0
2013,7,29,4,40,3,8,88,0,1,0,0,0
2013,7,29,5,40,-1,1,88,0,1,0,0,0
2013,7,29,6,40,0,1,83,0,0,0,0,0
2013,7,29,7,50,0,8,79,0,0,0,0,0
2013,7,29,8,50,0,8,78,0,0,0,0,0
2013,7,29,9,50,0,6,76,0,0,0,0,0
2013,7,29,10,60,0,6,64,0,0,0,0,0
2013,7,29,11,50,0,4,71,0,0,0,0,0
2013,7,29,12,60,-1,4,64,0,1,0,0,0
2013,7,29,13,60,0,3,71,0,0,0,0,0
2013,7,29,14,70,0,3,61,0,0,0,0,0
2013,7,29,15,70,0,1,59,0,0,0,0,0
2013,7,29,16,80,0,0,55,0,0,0,0,0
2013,7,29,17,80,0,1,61,0,0,0,0,0
2013,7,29,18,60,0,0,63,0,0,0,0,0
2013,7,29,19,60,0,4,69,0,0,0,0,0
2013,7,29,20,50,0,4,74,0,0,0,0,0
2013,7,29,21,50,0,8,73,0,0,0,0,0
2013,7,29,22,70,-1,8,74,0,1,0,0,0
2013,7,29,23,70,-1,8,73,0,1,0,0,0
2013,7,29,24,70,0,2,77,0,0,0,0,0
2013,7,30,1,70,0,0,79,0,0,0,0,0
2013,7,30,2,60,0,0,82,0,0,0,0,0
2013,7,30,3,50,0,3,86,0,0,0,0,0
2013,7,30,4,50,0,8,87,0,0,0,0,0
2013,7,30,5,50,0,8,87,0,0,0,0,0
2013,7,30,6,60,0,8,84,0,0,0,0,0
2013,7,30,7,70,0,8,83,0,0,0,0,0
2013,7,30,8,60,0,2,75,0,0,0,0,0
2013,7,30,9,70,0,7,72,0,0,0,0,0
2013,7,30,10,80,0,7,69,0,0,0,0,0
2013,7,30,11,70,0,7,66,0,0,0,0,0
2013,7,30,12,60,0,8,69,0,0,0,0,0
2013,7,30,13,70,0,8,65,0,0,0,0,0
2013,7,30,14,80,0,8,64,0,0,0,0,0
2013,7,30,15,90,0,8,66,0,0,0,0,0
2013,7,30,16,80,-1,8,77,0,1,0,0,0
2013,7,30,17,70,-1,8,85,0,1,0,0,0
2013,7,30,18,70,14,8,96,0,1,0,0,0
2013,7,30,19,60,23,8,96,0,1,0,0,0
2013,7,30,20,70,3,8,95,0,1,0,0,0
2013,7,30,21,70,-1,8,94,0,1,0,0,0
2013,7,30,22,60,-1,8,93,0,1,0,0,0
2013,7,30,23,60,0,8,93,0,0,0,0,0
2013,7,30,24,70,0,8,93,0,0,0,0,0
2013,7,31,1,60,0,8,93,0,0,0,0,0
2013,7,31,2,60,0,8,93,0,0,0,0,0
2013,7,31,3,60,0,8,92,0,0,0,0,0
2013,7,31,4,50,0,8,90,0,0,0,0,0
2013,7,31,5,60,0,8,90,0,0,0,0,0
2013,7,31,6,60,0,6,88,0,0,0,0,0
2013,7,31,7,60,0,5,84,0,0,0,0,0
2013,7,31,8,70,0,7,81,0,0,0,0,0
2013,7,31,9,60,0,2,75,0,0,0,0,0
2013,7,31,10,60,0,5,73,0,0,0,0,0
2013,7,31,11,70,0,8,67,0,0,0,0,0
2013,7,31,12,60,0,8,65,0,0,0,0,0
2013,7,31,13,70,0,8,71,0,0,0,0,0
2013,7,31,14,60,-1,8,73,0,1,0,0,0
2013,7,31,15,40,-1,8,81,0,1,0,0,0
2013,7,31,16,40,-1,8,73,0,1,0,0,0
2013,7,31,17,50,0,8,80,0,0,0,0,0
2013,7,31,18,40,0,8,81,0,0,0,0,0
2013,7,31,19,30,0,8,82,0,0,0,0,0
2013,7,31,20,30,0,8,80,0,0,0,0,0
2013,7,31,21,20,0,8,81,0,0,0,0,0
2013,7,31,22,20,0,8,85,0,0,0,0,0
2013,7,31,23,20,0,8,86,0,0,0,0,0
2013,7,31,24,20,0,8,83,0,0,0,0,0
2013,8,1,1,30,0,8,77,0,0,0,0,0
2013,8,1,2,40,0,7,79,0,0,0,0,0
2013,8,1,3,30,0,3,84,0,0,0,0,0
2013,8,1,4,30,0,0,88,0,0,0,0,0
2013,8,1,5,30,0,0,87,0,0,0,0,0
2013,8,1,6,30,0,0,81,0,0,0,0,0
2013,8,1,7,30,0,0,74,0,0,0,0,0
2013,8,1,8,30,0,0,66,0,0,0,0,0
2013,8,1,9,40,0,0,61,0,0,0,0,0
2013,8,1,10,30,0,0,57,0,0,0,0,0
2013,8,1,11,40,0,0,54,0,0,0,0,0
2013,8,1,12,40,0,0,51,0,0,0,0,0
2013,8,1,13,50,0,0,48,0,0,0,0,0
2013,8,1,14,50,0,0,45,0,0,0,0,0
2013,8,1,15,60,0,0,43,0,0,0,0,0
2013,8,1,16,50,0,0,44,0,0,0,0,0
2013,8,1,17,60,0,0,41,0,0,0,0,0
2013,8,1,18,50,0,0,43,0,0,0,0,0
2013,8,1,19,50,0,0,47,0,0,0,0,0
2013,8,1,20,40,0,0,49,0,0,0,0,0
2013,8,1,21,40,0,0,50,0,0,0,0,0
2013,8,1,22,40,0,0,53,0,0,0,0,0
2013,8,1,23,20,0,0,56,0,0,0,0,0
2013,8,1,24,30,0,0,59,0,0,0,0,0
2013,8,2,1,50,0,0,56,0,0,0,0,0
2013,8,2,2,40,0,0,59,0,0,0,0,0
2013,8,2,3,40,0,0,64,0,0,0,0,0
2013,8,2,4,40,0,0,69,0,0,0,0,0
2013,8,2,5,40,0,0,73,0,0,0,0,0
2013,8,2,6,30,0,0,68,0,0,0,0,0
2013,8,2,7,30,0,0,64,0,0,0,0,0
2013,8,2,8,30,0,0,59,0,0,0,0,0
2013,8,2,9,20,0,0,64,0,0,0,0,0
2013,8,2,10,20,0,0,59,0,0,0,0,0
2013,8,2,11,30,0,0,52,0,0,0,0,0
2013,8,2,12,40,0,1,48,0,0,0,0,0
2013,8,2,13,40,0,6,47,0,0,0,0,0
2013,8,2,14,20,0,7,59,0,0,0,0,0
2013,8,2,15,40,0,7,57,0,0,0,0,0
2013,8,2,16,30,-1,6,63,0,1,0,0,0
2013,8,2,17,20,0,1,61,0,0,0,0,0
2013,8,2,18,10,0,0,68,0,0,0,0,0
2013,8,2,19,40,0,0,78,0,0,0,0,0
2013,8,2,20,20,0,0,84,0,0,0,0,0
2013,8,2,21,20,0,0,88,0,0,0,0,0
2013,8,2,22,30,0,0,83,0,0,0,0,0
2013,8,2,23,40,0,1,84,0,0,0,0,0
2013,8,2,24,40,0,4,83,0,0,0,0,0
2013,8,3,1,30,0,8,85,0,0,0,0,0
2013,8,3,2,50,0,8,84,0,0,0,0,0
2013,8,3,3,30,0,3,88,0,0,0,0,0
2013,8,3,4,30,0,1,83,0,0,0,0,0
2013,8,3,5,30,0,8,78,0,0,0,0,0
2013,8,3,6,50,-1,2,79,0,1,0,0,0
2013,8,3,7,60,0,1,73,0,0,0,0,0
2013,8,3,8,70,0,1,65,0,0,0,0,0
2013,8,3,9,80,0,6,63,0,0,0,0,0
2013,8,3,10,70,0,2,57,0,0,0,0,0
2013,8,3,11,80,0,6,61,0,0,0,0,0
2013,8,3,12,80,0,2,57,0,0,0,0,0
2013,8,3,13,70,0,3,59,0,0,0,0,0
2013,8,3,14,70,0,1,57,0,0,0,0,0
2013,8,3,15,70,0,3,56,0,0,0,0,0
2013,8,3,16,70,0,0,54,0,0,0,0,0
2013,8,3,17,70,0,0,57,0,0,0,0,0
2013,8,3,18,50,0,0,57,0,0,0,0,0
2013,8,3,19,40,0,0,68,0,0,0,0,0
2013,8,3,20,30,0,0,74,0,0,0,0,0
2013,8,3,21,20,0,0,82,0,0,0,0,0
2013,8,3,22,10,0,0,88,0,0,0,0,0
2013,8,3,23,20,0,0,87,0,0,0,0,0
2013,8,3,24,20,0,0,83,0,0,0,0,0
2013,8,4,1,30,0,0,82,0,0,0,0,0
2013,8,4,2,30,0,0,82,0,0,0,0,0
2013,8,4,3,30,0,0,84,0,0,0,0,0
2013,8,4,4,20,0,0,88,0,0,0,0,0
2013,8,4,5,20,0,3,88,0,0,0,0,0
2013,8,4,6,20,0,0,72,0,0,0,0,0
2013,8,4,7,20,0,0,64,0,0,0,0,0
2013,8,4,8,20,0,1,56,0,0,0,0,0
2013,8,4,9,20,0,7,53,0,0,0,0,0
2013,8,4,10,30,0,2,54,0,0,0,0,0
2013,8,4,11,30,0,1,51,0,0,0,0,0
2013,8,4,12,20,0,4,50,0,0,0,0,0
2013,8,4,13,20,0,8,51,0,0,0,0,0
2013,8,4,14,20,0,6,49,0,0,0,0,0
2013,8,4,15,30,0,3,51,0,0,0,0,0
2013,8,4,16,30,0,0,52,0,0,0,0,0
2013,8,4,17,20,0,0,54,0,0,0,0,0
2013,8,4,18,20,0,0,58,0,0,0,0,0
2013,8,4,19,20,0,0,65,0,0,0,0,0
2013,8,4,20,20,0,0,73,0,0,0,0,0
2013,8,4,21,10,0,0,82,0,0,0,0,0
2013,8,4,22,10,0,0,84,0,0,0,0,0
2013,8,4,23,10,0,0,93,0,0,0,0,0
2013,8,4,24,10,0,0,92,0,0,0,0,0
2013,8,5,1,10,0,0,91,0,0,0,0,0
2013,8,5,2,0,0,0,90,0,0,0,0,0
2013,8,5,3,0,0,8,94,0,0,0,0,0
2013,8,5,4,10,0,0,97,0,0,0,0,0
2013,8,5,5,0,0,0,93,0,0,0,0,0
2013,8,5,6,10,0,0,73,0,0,0,0,0
2013,8,5,7,20,0,0,66,0,0,0,0,0
2013,8,5,8,20,0,0,57,0,0,0,0,0
2013,8,5,9,30,0,0,47,0,0,0,0,0
2013,8,5,10,40,0,0,45,0,0,0,0,0
2013,8,5,11,40,0,0,42,0,0,0,0,0
2013,8,5,12,50,0,1,40,0,0,0,0,0
2013,8,5,13,60,0,0,44,0,0,0,0,0
2013,8,5,14,50,0,3,44,0,0,0,0,0
2013,8,5,15,50,0,3,45,0,0,0,0,0
2013,8,5,16,50,0,8,53,0,0,0,0,0
2013,8,5,17,20,-1,8,62,0,1,0,0,0
2013,8,5,18,20,-1,8,69,0,1,0,0,0
2013,8,5,19,20,0,8,68,0,0,0,0,0
2013,8,5,20,20,-1,7,67,0,1,0,0,0
2013,8,5,21,30,-1,8,70,0,1,0,1,0
2013,8,5,22,50,113,4,84,0,1,0,1,0
2013,8,5,23,60,0,0,86,0,0,0,0,0
2013,8,5,24,70,0,4,85,0,0,0,0,0
2013,8,6,1,70,0,8,85,0,0,0,0,0
2013,8,6,2,70,0,8,86,0,0,0,0,0
2013,8,6,3,70,-1,8,89,0,1,0,0,0
2013,8,6,4,50,0,8,87,0,0,0,0,0
2013,8,6,5,40,0,8,86,0,0,0,0,0
2013,8,6,6,40,0,4,81,0,0,0,0,0
2013,8,6,7,40,-1,8,79,0,1,0,0,0
2013,8,6,8,30,0,8,77,0,0,0,0,0
2013,8,6,9,30,0,6,71,0,0,0,0,0
2013,8,6,10,20,0,2,69,0,0,0,0,0
2013,8,6,11,40,0,6,70,0,0,0,0,0
2013,8,6,12,30,0,6,65,0,0,0,0,0
2013,8,6,13,30,0,6,65,0,0,0,0,0
2013,8,6,14,30,0,6,66,0,0,0,0,0
2013,8,6,15,30,0,1,62,0,0,0,0,0
2013,8,6,16,30,0,8,66,0,0,0,0,0
2013,8,6,17,30,0,6,70,0,0,0,0,0
2013,8,6,18,30,0,0,69,0,0,0,0,0
2013,8,6,19,20,0,7,77,0,0,0,0,0
2013,8,6,20,20,0,8,82,0,0,0,0,0
2013,8,6,21,20,0,7,84,0,0,0,0,0
2013,8,6,22,20,0,1,88,0,0,0,0,0
2013,8,6,23,10,0,8,85,0,0,0,0,0
2013,8,6,24,30,0,7,90,0,0,0,0,0
2013,8,7,1,20,0,0,91,0,0,0,0,0
2013,8,7,2,20,0,0,94,0,0,0,0,0
2013,8,7,3,30,0,4,89,0,0,0,0,0
2013,8,7,4,30,0,0,92,0,0,0,0,0
2013,8,7,5,20,0,5,93,0,0,0,0,0
2013,8,7,6,30,0,8,93,0,0,0,0,0
2013,8,7,7,30,0,8,87,0,0,0,0,0
2013,8,7,8,50,0,7,81,0,0,0,0,0
2013,8,7,9,60,0,8,81,0,0,0,0,0
